Kernel Name,Kernel Size,Section,Metric Name,Metric Unit,Value
ft_sgemm_huge,1024.0,occupancy,Block Limit Registers,block,2
ft_sgemm_huge,1024.0,occupancy,Block Limit Shared Mem,block,5
ft_sgemm_huge,1024.0,occupancy,Block Limit Warps,block,6
ft_sgemm_huge,1024.0,occupancy,Theoretical Active Warps per SM,warp,16
ft_sgemm_huge,1024.0,occupancy,Theoretical Occupancy,%,33.33
ft_sgemm_huge,1024.0,occupancy,Achieved Occupancy,%,31.91
ft_sgemm_huge,1024.0,occupancy,Achieved Active Warps Per SM,warp,15.32
ft_sgemm_huge,1024.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,1947803.50
ft_sgemm_huge,1024.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,15608208
ft_sgemm_huge,1024.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,1630225.50
ft_sgemm_huge,1024.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,7812972
ft_sgemm_huge,1024.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,1947803.50
ft_sgemm_huge,1024.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,15608208
ft_sgemm_huge,1024.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,1942613.94
ft_sgemm_huge,1024.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,62432832
ft_sgemm_huge,2048.0,speed_of_light,SM Frequency,Mhz,306.00
ft_sgemm_huge,2048.0,speed_of_light,Elapsed Cycles,cycle,15211872
ft_sgemm_huge,2048.0,speed_of_light,Memory Throughput,%,61.84
ft_sgemm_huge,2048.0,speed_of_light,Duration,s,0.049710000000000004
ft_sgemm_huge,2048.0,speed_of_light,L1/TEX Cache Throughput,%,62.05
ft_sgemm_huge,2048.0,speed_of_light,L2 Cache Throughput,%,21.66
ft_sgemm_huge,2048.0,speed_of_light,SM Active Cycles,cycle,15200006.50
ft_sgemm_huge,2048.0,speed_of_light,Compute (SM) Throughput,%,71.30
ft_sgemm_huge,2048.0,launch_statistics,Block Size,,256
ft_sgemm_huge,2048.0,launch_statistics,Function Cache Configuration,,CachePreferNone
ft_sgemm_huge,2048.0,launch_statistics,Grid Size,,256
ft_sgemm_huge,2048.0,launch_statistics,Registers Per Thread,register/thread,127
ft_sgemm_huge,2048.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
ft_sgemm_huge,2048.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
ft_sgemm_huge,2048.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
ft_sgemm_huge,2048.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,16.38
ft_sgemm_huge,2048.0,launch_statistics,# SMs,SM,8
ft_sgemm_huge,2048.0,launch_statistics,Threads,thread,65536
ft_sgemm_huge,2048.0,launch_statistics,Uses Green Context,,0
ft_sgemm_huge,2048.0,launch_statistics,Waves Per SM,,16
ft_sgemm_huge,2048.0,occupancy,Block Limit SM,block,16
ft_sgemm_huge,2048.0,occupancy,Block Limit Registers,block,2
ft_sgemm_huge,2048.0,occupancy,Block Limit Shared Mem,block,5
ft_sgemm_huge,2048.0,occupancy,Block Limit Warps,block,6
ft_sgemm_huge,2048.0,occupancy,Theoretical Active Warps per SM,warp,16
ft_sgemm_huge,2048.0,occupancy,Theoretical Occupancy,%,33.33
ft_sgemm_huge,2048.0,occupancy,Achieved Occupancy,%,32.95
ft_sgemm_huge,2048.0,occupancy,Achieved Active Warps Per SM,warp,15.81
ft_sgemm_huge,2048.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,15200006.50
ft_sgemm_huge,2048.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,122011624
ft_sgemm_huge,2048.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,13304473.50
ft_sgemm_huge,2048.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,60847408
ft_sgemm_huge,2048.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,15200006.50
ft_sgemm_huge,2048.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,122011624
ft_sgemm_huge,2048.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,15214481.62
ft_sgemm_huge,2048.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,488046496
ft_sgemm_huge,3072.0,speed_of_light,SM Frequency,Mhz,306.00
ft_sgemm_huge,3072.0,speed_of_light,Elapsed Cycles,cycle,50224861
ft_sgemm_huge,3072.0,speed_of_light,Memory Throughput,%,61.92
ft_sgemm_huge,3072.0,speed_of_light,Duration,s,0.16413
ft_sgemm_huge,3072.0,speed_of_light,L1/TEX Cache Throughput,%,62.07
ft_sgemm_huge,3072.0,speed_of_light,L2 Cache Throughput,%,21.44
ft_sgemm_huge,3072.0,speed_of_light,SM Active Cycles,cycle,50227612.88
ft_sgemm_huge,3072.0,speed_of_light,Compute (SM) Throughput,%,72.10
ft_sgemm_huge,3072.0,launch_statistics,Block Size,,256
ft_sgemm_huge,3072.0,launch_statistics,Function Cache Configuration,,CachePreferNone
ft_sgemm_huge,3072.0,launch_statistics,Grid Size,,576
ft_sgemm_huge,3072.0,launch_statistics,Registers Per Thread,register/thread,127
ft_sgemm_huge,3072.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
ft_sgemm_huge,3072.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
ft_sgemm_huge,3072.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
ft_sgemm_huge,3072.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,16.38
ft_sgemm_huge,3072.0,launch_statistics,# SMs,SM,8
ft_sgemm_huge,3072.0,launch_statistics,Threads,thread,147456
ft_sgemm_huge,3072.0,launch_statistics,Uses Green Context,,0
ft_sgemm_huge,3072.0,launch_statistics,Waves Per SM,,36
ft_sgemm_huge,3072.0,occupancy,Block Limit SM,block,16
ft_sgemm_huge,3072.0,occupancy,Block Limit Registers,block,2
ft_sgemm_huge,3072.0,occupancy,Block Limit Shared Mem,block,5
ft_sgemm_huge,3072.0,occupancy,Block Limit Warps,block,6
ft_sgemm_huge,3072.0,occupancy,Theoretical Active Warps per SM,warp,16
ft_sgemm_huge,3072.0,occupancy,Theoretical Occupancy,%,33.33
ft_sgemm_huge,3072.0,occupancy,Achieved Occupancy,%,33.15
ft_sgemm_huge,3072.0,occupancy,Achieved Active Warps Per SM,warp,15.91
ft_sgemm_huge,3072.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,50227612.88
ft_sgemm_huge,3072.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,402803976
ft_sgemm_huge,3072.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,45549620.75
ft_sgemm_huge,3072.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,200898800
ft_sgemm_huge,3072.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,50227612.88
ft_sgemm_huge,3072.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,402803976
ft_sgemm_huge,3072.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,50334466.97
ft_sgemm_huge,3072.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,1611215904
ft_sgemm_huge,4096.0,speed_of_light,SM Frequency,Mhz,304.47
ft_sgemm_huge,4096.0,speed_of_light,Elapsed Cycles,cycle,120538889
ft_sgemm_huge,4096.0,speed_of_light,Memory Throughput,%,62.19
ft_sgemm_huge,4096.0,speed_of_light,Duration,s,0.3959
ft_sgemm_huge,4096.0,speed_of_light,L1/TEX Cache Throughput,%,62.22
ft_sgemm_huge,4096.0,speed_of_light,L2 Cache Throughput,%,20.52
ft_sgemm_huge,4096.0,speed_of_light,SM Active Cycles,cycle,120685971.50
ft_sgemm_huge,4096.0,speed_of_light,Compute (SM) Throughput,%,71.95
ft_sgemm_huge,4096.0,launch_statistics,Block Size,,256
ft_sgemm_huge,4096.0,launch_statistics,Function Cache Configuration,,CachePreferNone
ft_sgemm_huge,4096.0,launch_statistics,Grid Size,,1024
ft_sgemm_huge,4096.0,launch_statistics,Registers Per Thread,register/thread,127
ft_sgemm_huge,4096.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
ft_sgemm_huge,4096.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
ft_sgemm_huge,4096.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
ft_sgemm_huge,4096.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,16.38
ft_sgemm_huge,4096.0,launch_statistics,# SMs,SM,8
ft_sgemm_huge,4096.0,launch_statistics,Threads,thread,262144
ft_sgemm_huge,4096.0,launch_statistics,Uses Green Context,,0
ft_sgemm_huge,4096.0,launch_statistics,Waves Per SM,,64
ft_sgemm_huge,4096.0,occupancy,Block Limit SM,block,16
ft_sgemm_huge,4096.0,occupancy,Block Limit Registers,block,2
ft_sgemm_huge,4096.0,occupancy,Block Limit Shared Mem,block,5
ft_sgemm_huge,4096.0,occupancy,Block Limit Warps,block,6
ft_sgemm_huge,4096.0,occupancy,Theoretical Active Warps per SM,warp,16
ft_sgemm_huge,4096.0,occupancy,Theoretical Occupancy,%,33.33
ft_sgemm_huge,4096.0,occupancy,Achieved Occupancy,%,33.23
ft_sgemm_huge,4096.0,occupancy,Achieved Active Warps Per SM,warp,15.95
ft_sgemm_huge,4096.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,120685971.50
ft_sgemm_huge,4096.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,965997552
ft_sgemm_huge,4096.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,110121997.75
ft_sgemm_huge,4096.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,482155520
ft_sgemm_huge,4096.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,120685971.50
ft_sgemm_huge,4096.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,965997552
ft_sgemm_huge,4096.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,120770886.34
ft_sgemm_huge,4096.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,3863990208
ft_sgemm_huge,5120.0,speed_of_light,SM Frequency,Mhz,408.00
ft_sgemm_huge,5120.0,speed_of_light,Elapsed Cycles,cycle,238504633
ft_sgemm_huge,5120.0,speed_of_light,Memory Throughput,%,62.31
ft_sgemm_huge,5120.0,speed_of_light,Duration,s,0.58457
ft_sgemm_huge,5120.0,speed_of_light,L1/TEX Cache Throughput,%,62.32
ft_sgemm_huge,5120.0,speed_of_light,L2 Cache Throughput,%,20.09
ft_sgemm_huge,5120.0,speed_of_light,SM Active Cycles,cycle,238518065.62
ft_sgemm_huge,5120.0,speed_of_light,Compute (SM) Throughput,%,71.70
ft_sgemm_huge,5120.0,launch_statistics,Block Size,,256
ft_sgemm_huge,5120.0,launch_statistics,Function Cache Configuration,,CachePreferNone
ft_sgemm_huge,5120.0,launch_statistics,Grid Size,,1600
ft_sgemm_huge,5120.0,launch_statistics,Registers Per Thread,register/thread,127
ft_sgemm_huge,5120.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
ft_sgemm_huge,5120.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
ft_sgemm_huge,5120.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
ft_sgemm_huge,5120.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,16.38
ft_sgemm_huge,5120.0,launch_statistics,# SMs,SM,8
ft_sgemm_huge,5120.0,launch_statistics,Threads,thread,409600
ft_sgemm_huge,5120.0,launch_statistics,Uses Green Context,,0
ft_sgemm_huge,5120.0,launch_statistics,Waves Per SM,,100
ft_sgemm_huge,5120.0,occupancy,Block Limit SM,block,16
ft_sgemm_huge,5120.0,occupancy,Block Limit Registers,block,2
ft_sgemm_huge,5120.0,occupancy,Block Limit Shared Mem,block,5
ft_sgemm_huge,5120.0,occupancy,Block Limit Warps,block,6
ft_sgemm_huge,5120.0,occupancy,Theoretical Active Warps per SM,warp,16
ft_sgemm_huge,5120.0,occupancy,Theoretical Occupancy,%,33.33
ft_sgemm_huge,5120.0,occupancy,Achieved Occupancy,%,33.26
ft_sgemm_huge,5120.0,occupancy,Achieved Active Warps Per SM,warp,15.97
ft_sgemm_huge,5120.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,238518065.62
ft_sgemm_huge,5120.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,1908252144
ft_sgemm_huge,5120.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,217281596.75
ft_sgemm_huge,5120.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,954018524
ft_sgemm_huge,5120.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,238518065.62
ft_sgemm_huge,5120.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,1908252144
ft_sgemm_huge,5120.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,238529729.91
ft_sgemm_huge,5120.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,7633008576
ft_sgemm_huge,6144.0,speed_of_light,SM Frequency,Mhz,408.00
ft_sgemm_huge,6144.0,speed_of_light,Elapsed Cycles,cycle,399107735
ft_sgemm_huge,6144.0,speed_of_light,Memory Throughput,%,62.08
ft_sgemm_huge,6144.0,speed_of_light,Duration,s,0.97821
ft_sgemm_huge,6144.0,speed_of_light,L1/TEX Cache Throughput,%,62.11
ft_sgemm_huge,6144.0,speed_of_light,L2 Cache Throughput,%,21.91
ft_sgemm_huge,6144.0,speed_of_light,SM Active Cycles,cycle,399012495.88
ft_sgemm_huge,6144.0,speed_of_light,Compute (SM) Throughput,%,72.56
ft_sgemm_huge,6144.0,launch_statistics,Block Size,,256
ft_sgemm_huge,6144.0,launch_statistics,Function Cache Configuration,,CachePreferNone
ft_sgemm_huge,6144.0,launch_statistics,Grid Size,,2304
ft_sgemm_huge,6144.0,launch_statistics,Registers Per Thread,register/thread,127
ft_sgemm_huge,6144.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
ft_sgemm_huge,6144.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
ft_sgemm_huge,6144.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
ft_sgemm_huge,6144.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,16.38
ft_sgemm_huge,6144.0,launch_statistics,# SMs,SM,8
ft_sgemm_huge,6144.0,launch_statistics,Threads,thread,589824
ft_sgemm_huge,6144.0,launch_statistics,Uses Green Context,,0
ft_sgemm_huge,6144.0,launch_statistics,Waves Per SM,,144
ft_sgemm_huge,6144.0,occupancy,Block Limit SM,block,16
ft_sgemm_huge,6144.0,occupancy,Block Limit Registers,block,2
ft_sgemm_huge,6144.0,occupancy,Block Limit Shared Mem,block,5
ft_sgemm_huge,6144.0,occupancy,Block Limit Warps,block,6
ft_sgemm_huge,6144.0,occupancy,Theoretical Active Warps per SM,warp,16
ft_sgemm_huge,6144.0,occupancy,Theoretical Occupancy,%,33.33
ft_sgemm_huge,6144.0,occupancy,Achieved Occupancy,%,33.28
ft_sgemm_huge,6144.0,occupancy,Achieved Active Warps Per SM,warp,15.98
ft_sgemm_huge,6144.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,399012495.88
ft_sgemm_huge,6144.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,3193370024
ft_sgemm_huge,6144.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,369194684.75
ft_sgemm_huge,6144.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,1596430900
ft_sgemm_huge,6144.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,399012495.88
ft_sgemm_huge,6144.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,3193370024
ft_sgemm_huge,6144.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,398964303.47
ft_sgemm_huge,6144.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,12773480096
ft_sgemm_huge,7168.0,speed_of_light,SM Frequency,Mhz,408.00
ft_sgemm_huge,7168.0,speed_of_light,Elapsed Cycles,cycle,635401157
ft_sgemm_huge,7168.0,speed_of_light,Memory Throughput,%,62.14
ft_sgemm_huge,7168.0,speed_of_light,Duration,s,1.56
ft_sgemm_huge,7168.0,speed_of_light,L1/TEX Cache Throughput,%,62.16
ft_sgemm_huge,7168.0,speed_of_light,L2 Cache Throughput,%,22.82
ft_sgemm_huge,7168.0,speed_of_light,SM Active Cycles,cycle,635112734.62
ft_sgemm_huge,7168.0,speed_of_light,Compute (SM) Throughput,%,72.54
ft_sgemm_huge,7168.0,launch_statistics,Block Size,,256
ft_sgemm_huge,7168.0,launch_statistics,Function Cache Configuration,,CachePreferNone
ft_sgemm_huge,7168.0,launch_statistics,Grid Size,,3136
ft_sgemm_huge,7168.0,launch_statistics,Registers Per Thread,register/thread,127
ft_sgemm_huge,7168.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
ft_sgemm_huge,7168.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
ft_sgemm_huge,7168.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
ft_sgemm_huge,7168.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,16.38
ft_sgemm_huge,7168.0,launch_statistics,# SMs,SM,8
ft_sgemm_huge,7168.0,launch_statistics,Threads,thread,802816
ft_sgemm_huge,7168.0,launch_statistics,Uses Green Context,,0
ft_sgemm_huge,7168.0,launch_statistics,Waves Per SM,,196
ft_sgemm_huge,7168.0,occupancy,Block Limit SM,block,16
ft_sgemm_huge,7168.0,occupancy,Block Limit Registers,block,2
ft_sgemm_huge,7168.0,occupancy,Block Limit Shared Mem,block,5
ft_sgemm_huge,7168.0,occupancy,Block Limit Warps,block,6
ft_sgemm_huge,7168.0,occupancy,Theoretical Active Warps per SM,warp,16
ft_sgemm_huge,7168.0,occupancy,Theoretical Occupancy,%,33.33
ft_sgemm_huge,7168.0,occupancy,Achieved Occupancy,%,33.30
ft_sgemm_huge,7168.0,occupancy,Achieved Active Warps Per SM,warp,15.98
ft_sgemm_huge,7168.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,635112734.62
ft_sgemm_huge,7168.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,5082712056
ft_sgemm_huge,7168.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,594670291.25
ft_sgemm_huge,7168.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,2541604628
ft_sgemm_huge,7168.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,635112734.62
ft_sgemm_huge,7168.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,5082712056
ft_sgemm_huge,7168.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,635106486.91
ft_sgemm_huge,7168.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,20330848224
ft_sgemm_huge,8192.0,speed_of_light,SM Frequency,Mhz,408.00
ft_sgemm_huge,8192.0,speed_of_light,Elapsed Cycles,cycle,944083096
ft_sgemm_huge,8192.0,speed_of_light,Memory Throughput,%,62.12
ft_sgemm_huge,8192.0,speed_of_light,Duration,s,2.31
ft_sgemm_huge,8192.0,speed_of_light,L1/TEX Cache Throughput,%,62.14
ft_sgemm_huge,8192.0,speed_of_light,L2 Cache Throughput,%,23.20
ft_sgemm_huge,8192.0,speed_of_light,SM Active Cycles,cycle,943722587.75
ft_sgemm_huge,8192.0,speed_of_light,Compute (SM) Throughput,%,72.68
ft_sgemm_huge,8192.0,launch_statistics,Block Size,,256
ft_sgemm_huge,8192.0,launch_statistics,Function Cache Configuration,,CachePreferNone
ft_sgemm_huge,8192.0,launch_statistics,Grid Size,,4096
ft_sgemm_huge,8192.0,launch_statistics,Registers Per Thread,register/thread,127
ft_sgemm_huge,8192.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
ft_sgemm_huge,8192.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
ft_sgemm_huge,8192.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
ft_sgemm_huge,8192.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,16.38
ft_sgemm_huge,8192.0,launch_statistics,# SMs,SM,8
ft_sgemm_huge,8192.0,launch_statistics,Threads,thread,1048576
ft_sgemm_huge,8192.0,launch_statistics,Uses Green Context,,0
ft_sgemm_huge,8192.0,launch_statistics,Waves Per SM,,256
ft_sgemm_huge,8192.0,occupancy,Block Limit SM,block,16
ft_sgemm_huge,8192.0,occupancy,Block Limit Registers,block,2
ft_sgemm_huge,8192.0,occupancy,Block Limit Shared Mem,block,5
ft_sgemm_huge,8192.0,occupancy,Block Limit Warps,block,6
ft_sgemm_huge,8192.0,occupancy,Theoretical Active Warps per SM,warp,16
ft_sgemm_huge,8192.0,occupancy,Theoretical Occupancy,%,33.33
ft_sgemm_huge,8192.0,occupancy,Achieved Occupancy,%,33.30
ft_sgemm_huge,8192.0,occupancy,Achieved Active Warps Per SM,warp,15.99
ft_sgemm_huge,8192.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,943722587.75
ft_sgemm_huge,8192.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,7552382752
ft_sgemm_huge,8192.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,877448015.75
ft_sgemm_huge,8192.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,3776332384
ft_sgemm_huge,8192.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,943722587.75
ft_sgemm_huge,8192.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,7552382752
ft_sgemm_huge,8192.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,943711270.47
ft_sgemm_huge,8192.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,30209531008
ft_sgemm_medium_96,1024.0,speed_of_light,SM Frequency,Mhz,305.99
ft_sgemm_medium_96,1024.0,speed_of_light,Elapsed Cycles,cycle,4187356
ft_sgemm_medium_96,1024.0,speed_of_light,Memory Throughput,%,87.94
ft_sgemm_medium_96,1024.0,speed_of_light,Duration,s,0.01368
ft_sgemm_medium_96,1024.0,speed_of_light,L1/TEX Cache Throughput,%,88.60
ft_sgemm_medium_96,1024.0,speed_of_light,L2 Cache Throughput,%,32.74
ft_sgemm_medium_96,1024.0,speed_of_light,SM Active Cycles,cycle,4133422.12
ft_sgemm_medium_96,1024.0,speed_of_light,Compute (SM) Throughput,%,63.21
ft_sgemm_medium_96,1024.0,launch_statistics,Block Size,,96
ft_sgemm_medium_96,1024.0,launch_statistics,Function Cache Configuration,,CachePreferNone
ft_sgemm_medium_96,1024.0,launch_statistics,Grid Size,,484
ft_sgemm_medium_96,1024.0,launch_statistics,Registers Per Thread,register/thread,64
ft_sgemm_medium_96,1024.0,launch_statistics,Shared Memory Configuration Size,Kbyte,65.54
ft_sgemm_medium_96,1024.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
ft_sgemm_medium_96,1024.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
ft_sgemm_medium_96,1024.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,3.07
ft_sgemm_medium_96,1024.0,launch_statistics,# SMs,SM,8
ft_sgemm_medium_96,1024.0,launch_statistics,Threads,thread,46464
ft_sgemm_medium_96,1024.0,launch_statistics,Uses Green Context,,0
ft_sgemm_medium_96,1024.0,launch_statistics,Waves Per SM,,6.05
ft_sgemm_medium_96,1024.0,occupancy,Block Limit SM,block,16
ft_sgemm_medium_96,1024.0,occupancy,Block Limit Registers,block,10
ft_sgemm_medium_96,1024.0,occupancy,Block Limit Shared Mem,block,16
ft_sgemm_medium_96,1024.0,occupancy,Block Limit Warps,block,16
ft_sgemm_medium_96,1024.0,occupancy,Theoretical Active Warps per SM,warp,30
ft_sgemm_medium_96,1024.0,occupancy,Theoretical Occupancy,%,62.50
ft_sgemm_medium_96,1024.0,occupancy,Achieved Occupancy,%,59.52
ft_sgemm_medium_96,1024.0,occupancy,Achieved Active Warps Per SM,warp,28.57
